학교 id,공급_X,공급_Y,수요지 id,수요_X,수요_Y,위도_범위,경도_범위,공장_개수
F7,126.58215933786428,37.49591777989827,C124,126.6215048,37.4767824,"[37.4767824, 37.49591777989827]","[126.58215933786428, 126.6215048]",57
F7,126.58215933786428,37.49591777989827,C125,126.6215048,37.4777824,"[37.4777824, 37.49591777989827]","[126.58215933786428, 126.6215048]",56
F7,126.58215933786428,37.49591777989827,C126,126.6215048,37.47878239999999,"[37.47878239999999, 37.49591777989827]","[126.58215933786428, 126.6215048]",53
F7,126.58215933786428,37.49591777989827,C127,126.6215048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6215048]",50
F7,126.58215933786428,37.49591777989827,C128,126.6215048,37.4857824,"[37.4857824, 37.49591777989827]","[126.58215933786428, 126.6215048]",41
F7,126.58215933786428,37.49591777989827,C129,126.6225048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6225048]",77
F7,126.58215933786428,37.49591777989827,C130,126.6225048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6225048]",69
F7,126.58215933786428,37.49591777989827,C131,126.6225048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6225048]",68
F7,126.58215933786428,37.49591777989827,C132,126.6225048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6225048]",68
F7,126.58215933786428,37.49591777989827,C133,126.6225048,37.4857824,"[37.4857824, 37.49591777989827]","[126.58215933786428, 126.6225048]",59
F7,126.58215933786428,37.49591777989827,C134,126.6225048,37.4867824,"[37.4867824, 37.49591777989827]","[126.58215933786428, 126.6225048]",54
F7,126.58215933786428,37.49591777989827,C135,126.6235048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6235048]",76
F7,126.58215933786428,37.49591777989827,C136,126.6235048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6235048]",75
F7,126.58215933786428,37.49591777989827,C137,126.6235048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6235048]",75
F7,126.58215933786428,37.49591777989827,C138,126.6245048,37.4467824,"[37.4467824, 37.49591777989827]","[126.58215933786428, 126.6245048]",123
F7,126.58215933786428,37.49591777989827,C139,126.6245048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6245048]",86
F7,126.58215933786428,37.49591777989827,C140,126.6245048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6245048]",78
F7,126.58215933786428,37.49591777989827,C141,126.6245048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6245048]",77
F7,126.58215933786428,37.49591777989827,C142,126.6245048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6245048]",77
F7,126.58215933786428,37.49591777989827,C143,126.6245048,37.48478239999999,"[37.48478239999999, 37.49591777989827]","[126.58215933786428, 126.6245048]",68
F7,126.58215933786428,37.49591777989827,C144,126.6255048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6255048]",90
F7,126.58215933786428,37.49591777989827,C145,126.6255048,37.4747824,"[37.4747824, 37.49591777989827]","[126.58215933786428, 126.6255048]",89
F7,126.58215933786428,37.49591777989827,C146,126.6255048,37.4757824,"[37.4757824, 37.49591777989827]","[126.58215933786428, 126.6255048]",88
F7,126.58215933786428,37.49591777989827,C147,126.6255048,37.4767824,"[37.4767824, 37.49591777989827]","[126.58215933786428, 126.6255048]",88
F7,126.58215933786428,37.49591777989827,C148,126.6255048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6255048]",82
F7,126.58215933786428,37.49591777989827,C149,126.6255048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6255048]",81
F7,126.58215933786428,37.49591777989827,C150,126.6255048,37.4827824,"[37.4827824, 37.49591777989827]","[126.58215933786428, 126.6255048]",80
F7,126.58215933786428,37.49591777989827,C151,126.6255048,37.4837824,"[37.4837824, 37.49591777989827]","[126.58215933786428, 126.6255048]",74
F7,126.58215933786428,37.49591777989827,C152,126.6255048,37.48478239999999,"[37.48478239999999, 37.49591777989827]","[126.58215933786428, 126.6255048]",68
F7,126.58215933786428,37.49591777989827,C153,126.6265048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6265048]",91
F7,126.58215933786428,37.49591777989827,C154,126.6265048,37.4757824,"[37.4757824, 37.49591777989827]","[126.58215933786428, 126.6265048]",89
F7,126.58215933786428,37.49591777989827,C155,126.6265048,37.47878239999999,"[37.47878239999999, 37.49591777989827]","[126.58215933786428, 126.6265048]",85
F7,126.58215933786428,37.49591777989827,C156,126.6265048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6265048]",83
F7,126.58215933786428,37.49591777989827,C157,126.6265048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6265048]",82
F7,126.58215933786428,37.49591777989827,C158,126.6265048,37.4827824,"[37.4827824, 37.49591777989827]","[126.58215933786428, 126.6265048]",80
F7,126.58215933786428,37.49591777989827,C159,126.6265048,37.4837824,"[37.4837824, 37.49591777989827]","[126.58215933786428, 126.6265048]",74
F7,126.58215933786428,37.49591777989827,C160,126.6265048,37.48478239999999,"[37.48478239999999, 37.49591777989827]","[126.58215933786428, 126.6265048]",68
F7,126.58215933786428,37.49591777989827,C161,126.6275048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6275048]",93
F7,126.58215933786428,37.49591777989827,C162,126.6275048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6275048]",91
F7,126.58215933786428,37.49591777989827,C163,126.6275048,37.4737824,"[37.4737824, 37.49591777989827]","[126.58215933786428, 126.6275048]",91
F7,126.58215933786428,37.49591777989827,C164,126.6275048,37.4747824,"[37.4747824, 37.49591777989827]","[126.58215933786428, 126.6275048]",90
F7,126.58215933786428,37.49591777989827,C165,126.6275048,37.4757824,"[37.4757824, 37.49591777989827]","[126.58215933786428, 126.6275048]",89
F7,126.58215933786428,37.49591777989827,C166,126.6275048,37.4767824,"[37.4767824, 37.49591777989827]","[126.58215933786428, 126.6275048]",89
F7,126.58215933786428,37.49591777989827,C167,126.6275048,37.47878239999999,"[37.47878239999999, 37.49591777989827]","[126.58215933786428, 126.6275048]",85
F7,126.58215933786428,37.49591777989827,C168,126.6275048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6275048]",83
F7,126.58215933786428,37.49591777989827,C169,126.6275048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6275048]",82
F7,126.58215933786428,37.49591777989827,C170,126.6275048,37.4837824,"[37.4837824, 37.49591777989827]","[126.58215933786428, 126.6275048]",74
F7,126.58215933786428,37.49591777989827,C171,126.6285048,37.4667824,"[37.4667824, 37.49591777989827]","[126.58215933786428, 126.6285048]",94
F7,126.58215933786428,37.49591777989827,C172,126.6285048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6285048]",94
F7,126.58215933786428,37.49591777989827,C173,126.6285048,37.4757824,"[37.4757824, 37.49591777989827]","[126.58215933786428, 126.6285048]",90
F7,126.58215933786428,37.49591777989827,C174,126.6285048,37.4777824,"[37.4777824, 37.49591777989827]","[126.58215933786428, 126.6285048]",89
F7,126.58215933786428,37.49591777989827,C175,126.6285048,37.47878239999999,"[37.47878239999999, 37.49591777989827]","[126.58215933786428, 126.6285048]",86
F7,126.58215933786428,37.49591777989827,C176,126.6285048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6285048]",83
F7,126.58215933786428,37.49591777989827,C177,126.6285048,37.4827824,"[37.4827824, 37.49591777989827]","[126.58215933786428, 126.6285048]",81
F7,126.58215933786428,37.49591777989827,C178,126.6295048,37.4657824,"[37.4657824, 37.49591777989827]","[126.58215933786428, 126.6295048]",96
F7,126.58215933786428,37.49591777989827,C179,126.6295048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6295048]",96
F7,126.58215933786428,37.49591777989827,C180,126.6295048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6295048]",96
F7,126.58215933786428,37.49591777989827,C181,126.6295048,37.4697824,"[37.4697824, 37.49591777989827]","[126.58215933786428, 126.6295048]",96
F7,126.58215933786428,37.49591777989827,C182,126.6295048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6295048]",95
F7,126.58215933786428,37.49591777989827,C183,126.6295048,37.4767824,"[37.4767824, 37.49591777989827]","[126.58215933786428, 126.6295048]",92
F7,126.58215933786428,37.49591777989827,C184,126.6295048,37.4777824,"[37.4777824, 37.49591777989827]","[126.58215933786428, 126.6295048]",91
F7,126.58215933786428,37.49591777989827,C185,126.6295048,37.47878239999999,"[37.47878239999999, 37.49591777989827]","[126.58215933786428, 126.6295048]",88
F7,126.58215933786428,37.49591777989827,C186,126.6295048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6295048]",85
F7,126.58215933786428,37.49591777989827,C187,126.6295048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6295048]",85
F7,126.58215933786428,37.49591777989827,C188,126.6295048,37.4827824,"[37.4827824, 37.49591777989827]","[126.58215933786428, 126.6295048]",83
F7,126.58215933786428,37.49591777989827,C189,126.6295048,37.4837824,"[37.4837824, 37.49591777989827]","[126.58215933786428, 126.6295048]",76
F7,126.58215933786428,37.49591777989827,C190,126.6295048,37.48478239999999,"[37.48478239999999, 37.49591777989827]","[126.58215933786428, 126.6295048]",70
F7,126.58215933786428,37.49591777989827,C191,126.6305048,37.4667824,"[37.4667824, 37.49591777989827]","[126.58215933786428, 126.6305048]",98
F7,126.58215933786428,37.49591777989827,C192,126.6305048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6305048]",98
F7,126.58215933786428,37.49591777989827,C193,126.6305048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6305048]",97
F7,126.58215933786428,37.49591777989827,C194,126.6305048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6305048]",96
F7,126.58215933786428,37.49591777989827,C195,126.6305048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6305048]",87
F7,126.58215933786428,37.49591777989827,C196,126.6305048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6305048]",85
F7,126.58215933786428,37.49591777989827,C197,126.6305048,37.4827824,"[37.4827824, 37.49591777989827]","[126.58215933786428, 126.6305048]",83
F7,126.58215933786428,37.49591777989827,C198,126.6305048,37.4837824,"[37.4837824, 37.49591777989827]","[126.58215933786428, 126.6305048]",76
F7,126.58215933786428,37.49591777989827,C199,126.6305048,37.48478239999999,"[37.48478239999999, 37.49591777989827]","[126.58215933786428, 126.6305048]",70
F7,126.58215933786428,37.49591777989827,C200,126.6305048,37.4857824,"[37.4857824, 37.49591777989827]","[126.58215933786428, 126.6305048]",68
F7,126.58215933786428,37.49591777989827,C201,126.6315048,37.4647824,"[37.4647824, 37.49591777989827]","[126.58215933786428, 126.6315048]",99
F7,126.58215933786428,37.49591777989827,C202,126.6315048,37.4667824,"[37.4667824, 37.49591777989827]","[126.58215933786428, 126.6315048]",99
F7,126.58215933786428,37.49591777989827,C203,126.6315048,37.4697824,"[37.4697824, 37.49591777989827]","[126.58215933786428, 126.6315048]",99
F7,126.58215933786428,37.49591777989827,C204,126.6315048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6315048]",99
F7,126.58215933786428,37.49591777989827,C205,126.6315048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6315048]",97
F7,126.58215933786428,37.49591777989827,C206,126.6315048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6315048]",88
F7,126.58215933786428,37.49591777989827,C207,126.6315048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6315048]",86
F7,126.58215933786428,37.49591777989827,C208,126.6315048,37.48478239999999,"[37.48478239999999, 37.49591777989827]","[126.58215933786428, 126.6315048]",71
F7,126.58215933786428,37.49591777989827,C209,126.6325048,37.4647824,"[37.4647824, 37.49591777989827]","[126.58215933786428, 126.6325048]",99
F7,126.58215933786428,37.49591777989827,C210,126.6325048,37.4657824,"[37.4657824, 37.49591777989827]","[126.58215933786428, 126.6325048]",99
F7,126.58215933786428,37.49591777989827,C211,126.6325048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6325048]",99
F7,126.58215933786428,37.49591777989827,C212,126.6325048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6325048]",99
F7,126.58215933786428,37.49591777989827,C213,126.6325048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6325048]",99
F7,126.58215933786428,37.49591777989827,C214,126.6325048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6325048]",98
F7,126.58215933786428,37.49591777989827,C215,126.6325048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6325048]",97
F7,126.58215933786428,37.49591777989827,C216,126.6325048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6325048]",88
F7,126.58215933786428,37.49591777989827,C217,126.6325048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6325048]",86
F7,126.58215933786428,37.49591777989827,C218,126.6325048,37.48478239999999,"[37.48478239999999, 37.49591777989827]","[126.58215933786428, 126.6325048]",71
F7,126.58215933786428,37.49591777989827,C219,126.6335048,37.4557824,"[37.4557824, 37.49591777989827]","[126.58215933786428, 126.6335048]",108
F7,126.58215933786428,37.49591777989827,C220,126.6335048,37.4657824,"[37.4657824, 37.49591777989827]","[126.58215933786428, 126.6335048]",100
F7,126.58215933786428,37.49591777989827,C221,126.6335048,37.4667824,"[37.4667824, 37.49591777989827]","[126.58215933786428, 126.6335048]",100
F7,126.58215933786428,37.49591777989827,C222,126.6335048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6335048]",100
F7,126.58215933786428,37.49591777989827,C223,126.6335048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6335048]",100
F7,126.58215933786428,37.49591777989827,C224,126.6335048,37.4697824,"[37.4697824, 37.49591777989827]","[126.58215933786428, 126.6335048]",100
F7,126.58215933786428,37.49591777989827,C225,126.6335048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6335048]",100
F7,126.58215933786428,37.49591777989827,C226,126.6335048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6335048]",99
F7,126.58215933786428,37.49591777989827,C227,126.6335048,37.4737824,"[37.4737824, 37.49591777989827]","[126.58215933786428, 126.6335048]",97
F7,126.58215933786428,37.49591777989827,C228,126.6335048,37.4777824,"[37.4777824, 37.49591777989827]","[126.58215933786428, 126.6335048]",94
F7,126.58215933786428,37.49591777989827,C229,126.6335048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6335048]",86
F7,126.58215933786428,37.49591777989827,C230,126.6335048,37.4837824,"[37.4837824, 37.49591777989827]","[126.58215933786428, 126.6335048]",77
F7,126.58215933786428,37.49591777989827,C231,126.6345048,37.4627824,"[37.4627824, 37.49591777989827]","[126.58215933786428, 126.6345048]",101
F7,126.58215933786428,37.49591777989827,C232,126.6345048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6345048]",101
F7,126.58215933786428,37.49591777989827,C233,126.6345048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6345048]",101
F7,126.58215933786428,37.49591777989827,C234,126.6345048,37.4697824,"[37.4697824, 37.49591777989827]","[126.58215933786428, 126.6345048]",101
F7,126.58215933786428,37.49591777989827,C235,126.6345048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6345048]",100
F7,126.58215933786428,37.49591777989827,C236,126.6345048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6345048]",99
F7,126.58215933786428,37.49591777989827,C237,126.6345048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6345048]",86
F7,126.58215933786428,37.49591777989827,C238,126.6355048,37.4627824,"[37.4627824, 37.49591777989827]","[126.58215933786428, 126.6355048]",103
F7,126.58215933786428,37.49591777989827,C239,126.6355048,37.4637824,"[37.4637824, 37.49591777989827]","[126.58215933786428, 126.6355048]",103
F7,126.58215933786428,37.49591777989827,C240,126.6355048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6355048]",102
F7,126.58215933786428,37.49591777989827,C241,126.6355048,37.4697824,"[37.4697824, 37.49591777989827]","[126.58215933786428, 126.6355048]",102
F7,126.58215933786428,37.49591777989827,C242,126.6355048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6355048]",88
F7,126.58215933786428,37.49591777989827,C243,126.6355048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6355048]",86
F7,126.58215933786428,37.49591777989827,C244,126.6365048,37.4657824,"[37.4657824, 37.49591777989827]","[126.58215933786428, 126.6365048]",102
F7,126.58215933786428,37.49591777989827,C245,126.6365048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6365048]",102
F7,126.58215933786428,37.49591777989827,C246,126.6375048,37.4627824,"[37.4627824, 37.49591777989827]","[126.58215933786428, 126.6375048]",107
F7,126.58215933786428,37.49591777989827,C247,126.6375048,37.4647824,"[37.4647824, 37.49591777989827]","[126.58215933786428, 126.6375048]",106
F7,126.58215933786428,37.49591777989827,C248,126.6375048,37.4667824,"[37.4667824, 37.49591777989827]","[126.58215933786428, 126.6375048]",105
F7,126.58215933786428,37.49591777989827,C249,126.6375048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6375048]",105
F7,126.58215933786428,37.49591777989827,C250,126.6375048,37.4757824,"[37.4757824, 37.49591777989827]","[126.58215933786428, 126.6375048]",96
F7,126.58215933786428,37.49591777989827,C251,126.6375048,37.47878239999999,"[37.47878239999999, 37.49591777989827]","[126.58215933786428, 126.6375048]",92
F7,126.58215933786428,37.49591777989827,C252,126.6375048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6375048]",87
F7,126.58215933786428,37.49591777989827,C253,126.6385048,37.4647824,"[37.4647824, 37.49591777989827]","[126.58215933786428, 126.6385048]",106
F7,126.58215933786428,37.49591777989827,C254,126.6385048,37.4657824,"[37.4657824, 37.49591777989827]","[126.58215933786428, 126.6385048]",105
F7,126.58215933786428,37.49591777989827,C255,126.6385048,37.4667824,"[37.4667824, 37.49591777989827]","[126.58215933786428, 126.6385048]",105
F7,126.58215933786428,37.49591777989827,C256,126.6385048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6385048]",105
F7,126.58215933786428,37.49591777989827,C257,126.6385048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6385048]",104
F7,126.58215933786428,37.49591777989827,C258,126.6385048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6385048]",102
F7,126.58215933786428,37.49591777989827,C259,126.6395048,37.4667824,"[37.4667824, 37.49591777989827]","[126.58215933786428, 126.6395048]",105
F7,126.58215933786428,37.49591777989827,C260,126.6395048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6395048]",105
F7,126.58215933786428,37.49591777989827,C261,126.6395048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6395048]",104
F7,126.58215933786428,37.49591777989827,C262,126.6395048,37.4747824,"[37.4747824, 37.49591777989827]","[126.58215933786428, 126.6395048]",97
F7,126.58215933786428,37.49591777989827,C263,126.6405048,37.4647824,"[37.4647824, 37.49591777989827]","[126.58215933786428, 126.6405048]",107
F7,126.58215933786428,37.49591777989827,C264,126.6405048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6405048]",106
F7,126.58215933786428,37.49591777989827,C265,126.6405048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6405048]",105
F7,126.58215933786428,37.49591777989827,C266,126.6405048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6405048]",102
F7,126.58215933786428,37.49591777989827,C267,126.6405048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6405048]",87
F7,126.58215933786428,37.49591777989827,C268,126.6415048,37.4677824,"[37.4677824, 37.49591777989827]","[126.58215933786428, 126.6415048]",106
F7,126.58215933786428,37.49591777989827,C269,126.6415048,37.4687824,"[37.4687824, 37.49591777989827]","[126.58215933786428, 126.6415048]",105
F7,126.58215933786428,37.49591777989827,C270,126.6415048,37.4697824,"[37.4697824, 37.49591777989827]","[126.58215933786428, 126.6415048]",105
F7,126.58215933786428,37.49591777989827,C271,126.6415048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6415048]",104
F7,126.58215933786428,37.49591777989827,C272,126.6415048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6415048]",103
F7,126.58215933786428,37.49591777989827,C273,126.6415048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6415048]",102
F7,126.58215933786428,37.49591777989827,C274,126.6415048,37.4737824,"[37.4737824, 37.49591777989827]","[126.58215933786428, 126.6415048]",98
F7,126.58215933786428,37.49591777989827,C275,126.6415048,37.4767824,"[37.4767824, 37.49591777989827]","[126.58215933786428, 126.6415048]",96
F7,126.58215933786428,37.49591777989827,C276,126.6415048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6415048]",87
F7,126.58215933786428,37.49591777989827,C277,126.6425048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6425048]",104
F7,126.58215933786428,37.49591777989827,C278,126.6425048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6425048]",103
F7,126.58215933786428,37.49591777989827,C279,126.6425048,37.4747824,"[37.4747824, 37.49591777989827]","[126.58215933786428, 126.6425048]",97
F7,126.58215933786428,37.49591777989827,C280,126.6425048,37.4767824,"[37.4767824, 37.49591777989827]","[126.58215933786428, 126.6425048]",96
F7,126.58215933786428,37.49591777989827,C281,126.6425048,37.4777824,"[37.4777824, 37.49591777989827]","[126.58215933786428, 126.6425048]",95
F7,126.58215933786428,37.49591777989827,C282,126.6425048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6425048]",87
F7,126.58215933786428,37.49591777989827,C283,126.6435048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6435048]",104
F7,126.58215933786428,37.49591777989827,C284,126.6435048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6435048]",103
F7,126.58215933786428,37.49591777989827,C285,126.6435048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6435048]",102
F7,126.58215933786428,37.49591777989827,C286,126.6435048,37.4737824,"[37.4737824, 37.49591777989827]","[126.58215933786428, 126.6435048]",98
F7,126.58215933786428,37.49591777989827,C287,126.6445048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6445048]",91
F7,126.58215933786428,37.49591777989827,C288,126.6445048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6445048]",91
F7,126.58215933786428,37.49591777989827,C289,126.6455048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6455048]",120
F7,126.58215933786428,37.49591777989827,C290,126.6455048,37.4737824,"[37.4737824, 37.49591777989827]","[126.58215933786428, 126.6455048]",115
F7,126.58215933786428,37.49591777989827,C291,126.6475048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6475048]",142
F7,126.58215933786428,37.49591777989827,C292,126.6475048,37.4777824,"[37.4777824, 37.49591777989827]","[126.58215933786428, 126.6475048]",131
F7,126.58215933786428,37.49591777989827,C293,126.6485048,37.4757824,"[37.4757824, 37.49591777989827]","[126.58215933786428, 126.6485048]",150
F7,126.58215933786428,37.49591777989827,C294,126.6485048,37.4777824,"[37.4777824, 37.49591777989827]","[126.58215933786428, 126.6485048]",149
F7,126.58215933786428,37.49591777989827,C295,126.6485048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6485048]",140
F7,126.58215933786428,37.49591777989827,C296,126.6485048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6485048]",140
F7,126.58215933786428,37.49591777989827,C297,126.6495048,37.4697824,"[37.4697824, 37.49591777989827]","[126.58215933786428, 126.6495048]",173
F7,126.58215933786428,37.49591777989827,C298,126.6495048,37.4707824,"[37.4707824, 37.49591777989827]","[126.58215933786428, 126.6495048]",172
F7,126.58215933786428,37.49591777989827,C299,126.6495048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6495048]",151
F7,126.58215933786428,37.49591777989827,C300,126.6505048,37.4717824,"[37.4717824, 37.49591777989827]","[126.58215933786428, 126.6505048]",180
F7,126.58215933786428,37.49591777989827,C301,126.6505048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6505048]",179
F7,126.58215933786428,37.49591777989827,C302,126.6505048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6505048]",160
F7,126.58215933786428,37.49591777989827,C303,126.6515048,37.4767824,"[37.4767824, 37.49591777989827]","[126.58215933786428, 126.6515048]",178
F7,126.58215933786428,37.49591777989827,C304,126.6515048,37.4777824,"[37.4777824, 37.49591777989827]","[126.58215933786428, 126.6515048]",177
F7,126.58215933786428,37.49591777989827,C305,126.6515048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6515048]",170
F7,126.58215933786428,37.49591777989827,C306,126.6515048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6515048]",167
F7,126.58215933786428,37.49591777989827,C307,126.6515048,37.4827824,"[37.4827824, 37.49591777989827]","[126.58215933786428, 126.6515048]",157
F7,126.58215933786428,37.49591777989827,C308,126.6525048,37.4727824,"[37.4727824, 37.49591777989827]","[126.58215933786428, 126.6525048]",202
F7,126.58215933786428,37.49591777989827,C309,126.6525048,37.4797824,"[37.4797824, 37.49591777989827]","[126.58215933786428, 126.6525048]",186
F7,126.58215933786428,37.49591777989827,C310,126.6525048,37.4807824,"[37.4807824, 37.49591777989827]","[126.58215933786428, 126.6525048]",183
F7,126.58215933786428,37.49591777989827,C311,126.6525048,37.48178239999999,"[37.48178239999999, 37.49591777989827]","[126.58215933786428, 126.6525048]",183
F8,126.64172034492684,37.47615161475687,C1,126.3715048,37.4637824,"[37.4637824, 37.47615161475687]","[126.3715048, 126.64172034492684]",16
F8,126.64172034492684,37.47615161475687,C2,126.4795048,37.4957824,"[37.47615161475687, 37.4957824]","[126.4795048, 126.64172034492684]",98
F8,126.64172034492684,37.47615161475687,C3,126.4815048,37.4997824,"[37.47615161475687, 37.4997824]","[126.4815048, 126.64172034492684]",98
F8,126.64172034492684,37.47615161475687,C4,126.4825048,37.4957824,"[37.47615161475687, 37.4957824]","[126.4825048, 126.64172034492684]",98
F8,126.64172034492684,37.47615161475687,C5,126.4835048,37.4977824,"[37.47615161475687, 37.4977824]","[126.4835048, 126.64172034492684]",98
F8,126.64172034492684,37.47615161475687,C6,126.4835048,37.4997824,"[37.47615161475687, 37.4997824]","[126.4835048, 126.64172034492684]",98
