학교 id,공급_X,공급_Y,수요지 id,수요_X,수요_Y,위도_범위,경도_범위,CCTV_개수
F11,126.60102830675352,37.486541375179314,C273,126.6415048,37.4727824,"[37.4727824, 37.486541375179314]","[126.60102830675352, 126.6415048]",502
F11,126.60102830675352,37.486541375179314,C274,126.6415048,37.4737824,"[37.4737824, 37.486541375179314]","[126.60102830675352, 126.6415048]",466
F11,126.60102830675352,37.486541375179314,C275,126.6415048,37.4767824,"[37.4767824, 37.486541375179314]","[126.60102830675352, 126.6415048]",339
F11,126.60102830675352,37.486541375179314,C276,126.6415048,37.48178239999999,"[37.48178239999999, 37.486541375179314]","[126.60102830675352, 126.6415048]",115
F11,126.60102830675352,37.486541375179314,C277,126.6425048,37.4707824,"[37.4707824, 37.486541375179314]","[126.60102830675352, 126.6425048]",587
F11,126.60102830675352,37.486541375179314,C278,126.6425048,37.4717824,"[37.4717824, 37.486541375179314]","[126.60102830675352, 126.6425048]",549
F11,126.60102830675352,37.486541375179314,C279,126.6425048,37.4747824,"[37.4747824, 37.486541375179314]","[126.60102830675352, 126.6425048]",434
F11,126.60102830675352,37.486541375179314,C280,126.6425048,37.4767824,"[37.4767824, 37.486541375179314]","[126.60102830675352, 126.6425048]",342
F11,126.60102830675352,37.486541375179314,C281,126.6425048,37.4777824,"[37.4777824, 37.486541375179314]","[126.60102830675352, 126.6425048]",299
F11,126.60102830675352,37.486541375179314,C282,126.6425048,37.48178239999999,"[37.48178239999999, 37.486541375179314]","[126.60102830675352, 126.6425048]",115
F11,126.60102830675352,37.486541375179314,C283,126.6435048,37.4707824,"[37.4707824, 37.486541375179314]","[126.60102830675352, 126.6435048]",615
F11,126.60102830675352,37.486541375179314,C284,126.6435048,37.4717824,"[37.4717824, 37.486541375179314]","[126.60102830675352, 126.6435048]",573
F11,126.60102830675352,37.486541375179314,C285,126.6435048,37.4727824,"[37.4727824, 37.486541375179314]","[126.60102830675352, 126.6435048]",537
F11,126.60102830675352,37.486541375179314,C286,126.6435048,37.4737824,"[37.4737824, 37.486541375179314]","[126.60102830675352, 126.6435048]",499
F11,126.60102830675352,37.486541375179314,C287,126.6445048,37.4807824,"[37.4807824, 37.486541375179314]","[126.60102830675352, 126.6445048]",163
F11,126.60102830675352,37.486541375179314,C288,126.6445048,37.48178239999999,"[37.48178239999999, 37.486541375179314]","[126.60102830675352, 126.6445048]",121
F11,126.60102830675352,37.486541375179314,C289,126.6455048,37.4717824,"[37.4717824, 37.486541375179314]","[126.60102830675352, 126.6455048]",609
F11,126.60102830675352,37.486541375179314,C290,126.6455048,37.4737824,"[37.4737824, 37.486541375179314]","[126.60102830675352, 126.6455048]",529
F11,126.60102830675352,37.486541375179314,C291,126.6475048,37.4707824,"[37.4707824, 37.486541375179314]","[126.60102830675352, 126.6475048]",701
F11,126.60102830675352,37.486541375179314,C292,126.6475048,37.4777824,"[37.4777824, 37.486541375179314]","[126.60102830675352, 126.6475048]",337
F11,126.60102830675352,37.486541375179314,C293,126.6485048,37.4757824,"[37.4757824, 37.486541375179314]","[126.60102830675352, 126.6485048]",464
F11,126.60102830675352,37.486541375179314,C294,126.6485048,37.4777824,"[37.4777824, 37.486541375179314]","[126.60102830675352, 126.6485048]",343
F11,126.60102830675352,37.486541375179314,C295,126.6485048,37.4807824,"[37.4807824, 37.486541375179314]","[126.60102830675352, 126.6485048]",169
F11,126.60102830675352,37.486541375179314,C296,126.6485048,37.48178239999999,"[37.48178239999999, 37.486541375179314]","[126.60102830675352, 126.6485048]",123
F11,126.60102830675352,37.486541375179314,C297,126.6495048,37.4697824,"[37.4697824, 37.486541375179314]","[126.60102830675352, 126.6495048]",798
F11,126.60102830675352,37.486541375179314,C298,126.6495048,37.4707824,"[37.4707824, 37.486541375179314]","[126.60102830675352, 126.6495048]",731
F11,126.60102830675352,37.486541375179314,C299,126.6495048,37.48178239999999,"[37.48178239999999, 37.486541375179314]","[126.60102830675352, 126.6495048]",126
F11,126.60102830675352,37.486541375179314,C300,126.6505048,37.4717824,"[37.4717824, 37.486541375179314]","[126.60102830675352, 126.6505048]",679
F11,126.60102830675352,37.486541375179314,C301,126.6505048,37.4727824,"[37.4727824, 37.486541375179314]","[126.60102830675352, 126.6505048]",635
F11,126.60102830675352,37.486541375179314,C302,126.6505048,37.48178239999999,"[37.48178239999999, 37.486541375179314]","[126.60102830675352, 126.6505048]",130
F11,126.60102830675352,37.486541375179314,C303,126.6515048,37.4767824,"[37.4767824, 37.486541375179314]","[126.60102830675352, 126.6515048]",423
F11,126.60102830675352,37.486541375179314,C304,126.6515048,37.4777824,"[37.4777824, 37.486541375179314]","[126.60102830675352, 126.6515048]",360
F11,126.60102830675352,37.486541375179314,C305,126.6515048,37.4797824,"[37.4797824, 37.486541375179314]","[126.60102830675352, 126.6515048]",238
F11,126.60102830675352,37.486541375179314,C306,126.6515048,37.48178239999999,"[37.48178239999999, 37.486541375179314]","[126.60102830675352, 126.6515048]",132
F11,126.60102830675352,37.486541375179314,C307,126.6515048,37.4827824,"[37.4827824, 37.486541375179314]","[126.60102830675352, 126.6515048]",99
F11,126.60102830675352,37.486541375179314,C308,126.6525048,37.4727824,"[37.4727824, 37.486541375179314]","[126.60102830675352, 126.6525048]",649
F11,126.60102830675352,37.486541375179314,C309,126.6525048,37.4797824,"[37.4797824, 37.486541375179314]","[126.60102830675352, 126.6525048]",244
F11,126.60102830675352,37.486541375179314,C310,126.6525048,37.4807824,"[37.4807824, 37.486541375179314]","[126.60102830675352, 126.6525048]",184
F11,126.60102830675352,37.486541375179314,C311,126.6525048,37.48178239999999,"[37.48178239999999, 37.486541375179314]","[126.60102830675352, 126.6525048]",136
F12,126.6232467,37.4778025,C1,126.3715048,37.4637824,"[37.4637824, 37.4778025]","[126.3715048, 126.6232467]",110
F12,126.6232467,37.4778025,C2,126.4795048,37.4957824,"[37.4778025, 37.4957824]","[126.4795048, 126.6232467]",166
F12,126.6232467,37.4778025,C3,126.4815048,37.4997824,"[37.4778025, 37.4997824]","[126.4815048, 126.6232467]",195
F12,126.6232467,37.4778025,C4,126.4825048,37.4957824,"[37.4778025, 37.4957824]","[126.4825048, 126.6232467]",165
F12,126.6232467,37.4778025,C5,126.4835048,37.4977824,"[37.4778025, 37.4977824]","[126.4835048, 126.6232467]",177
F12,126.6232467,37.4778025,C6,126.4835048,37.4997824,"[37.4778025, 37.4997824]","[126.4835048, 126.6232467]",194
F12,126.6232467,37.4778025,C7,126.4835048,37.5007824,"[37.4778025, 37.5007824]","[126.4835048, 126.6232467]",200
F12,126.6232467,37.4778025,C8,126.4845048,37.4987824,"[37.4778025, 37.4987824]","[126.4845048, 126.6232467]",183
F12,126.6232467,37.4778025,C9,126.4845048,37.4997824,"[37.4778025, 37.4997824]","[126.4845048, 126.6232467]",187
F12,126.6232467,37.4778025,C10,126.4855048,37.4957824,"[37.4778025, 37.4957824]","[126.4855048, 126.6232467]",159
F12,126.6232467,37.4778025,C11,126.4855048,37.5007824,"[37.4778025, 37.5007824]","[126.4855048, 126.6232467]",191
F12,126.6232467,37.4778025,C12,126.4855048,37.5017824,"[37.4778025, 37.5017824]","[126.4855048, 126.6232467]",198
F12,126.6232467,37.4778025,C13,126.4865048,37.4887824,"[37.4778025, 37.4887824]","[126.4865048, 126.6232467]",95
F12,126.6232467,37.4778025,C14,126.4865048,37.49078239999999,"[37.4778025, 37.49078239999999]","[126.4865048, 126.6232467]",108
F12,126.6232467,37.4778025,C15,126.4865048,37.4927824,"[37.4778025, 37.4927824]","[126.4865048, 126.6232467]",124
F12,126.6232467,37.4778025,C16,126.4865048,37.49378239999999,"[37.4778025, 37.49378239999999]","[126.4865048, 126.6232467]",134
F12,126.6232467,37.4778025,C17,126.4865048,37.4997824,"[37.4778025, 37.4997824]","[126.4865048, 126.6232467]",180
F12,126.6232467,37.4778025,C18,126.4865048,37.5017824,"[37.4778025, 37.5017824]","[126.4865048, 126.6232467]",192
F12,126.6232467,37.4778025,C19,126.4875048,37.4997824,"[37.4778025, 37.4997824]","[126.4875048, 126.6232467]",176
F12,126.6232467,37.4778025,C20,126.4875048,37.5007824,"[37.4778025, 37.5007824]","[126.4875048, 126.6232467]",181
F12,126.6232467,37.4778025,C21,126.4875048,37.5017824,"[37.4778025, 37.5017824]","[126.4875048, 126.6232467]",187
F12,126.6232467,37.4778025,C22,126.4875048,37.5027824,"[37.4778025, 37.5027824]","[126.4875048, 126.6232467]",190
F12,126.6232467,37.4778025,C23,126.4885048,37.4887824,"[37.4778025, 37.4887824]","[126.4885048, 126.6232467]",95
F12,126.6232467,37.4778025,C24,126.4885048,37.49078239999999,"[37.4778025, 37.49078239999999]","[126.4885048, 126.6232467]",107
F12,126.6232467,37.4778025,C25,126.4985048,37.4887824,"[37.4778025, 37.4887824]","[126.4985048, 126.6232467]",95
F12,126.6232467,37.4778025,C26,126.4995048,37.48478239999999,"[37.4778025, 37.48478239999999]","[126.4995048, 126.6232467]",69
F12,126.6232467,37.4778025,C27,126.4995048,37.48778239999999,"[37.4778025, 37.48778239999999]","[126.4995048, 126.6232467]",89
F12,126.6232467,37.4778025,C28,126.5015048,37.4827824,"[37.4778025, 37.4827824]","[126.5015048, 126.6232467]",49
F12,126.6232467,37.4778025,C29,126.5025048,37.4887824,"[37.4778025, 37.4887824]","[126.5025048, 126.6232467]",94
F12,126.6232467,37.4778025,C30,126.5035048,37.4807824,"[37.4778025, 37.4807824]","[126.5035048, 126.6232467]",25
F12,126.6232467,37.4778025,C31,126.5055048,37.5137824,"[37.4778025, 37.5137824]","[126.5055048, 126.6232467]",189
F12,126.6232467,37.4778025,C32,126.5065048,37.5127824,"[37.4778025, 37.5127824]","[126.5065048, 126.6232467]",180
F12,126.6232467,37.4778025,C33,126.5075048,37.47878239999999,"[37.4778025, 37.47878239999999]","[126.5075048, 126.6232467]",15
F12,126.6232467,37.4778025,C34,126.5075048,37.5137824,"[37.4778025, 37.5137824]","[126.5075048, 126.6232467]",186
F12,126.6232467,37.4778025,C35,126.5085048,37.48178239999999,"[37.4778025, 37.48178239999999]","[126.5085048, 126.6232467]",38
F12,126.6232467,37.4778025,C36,126.5085048,37.4827824,"[37.4778025, 37.4827824]","[126.5085048, 126.6232467]",47
F12,126.6232467,37.4778025,C37,126.5105048,37.5087824,"[37.4778025, 37.5087824]","[126.5105048, 126.6232467]",150
F12,126.6232467,37.4778025,C38,126.5125048,37.5097824,"[37.4778025, 37.5097824]","[126.5125048, 126.6232467]",146
F12,126.6232467,37.4778025,C39,126.5135048,37.4777824,"[37.4777824, 37.4778025]","[126.5135048, 126.6232467]",0
F12,126.6232467,37.4778025,C40,126.5145048,37.5107824,"[37.4778025, 37.5107824]","[126.5145048, 126.6232467]",151
F12,126.6232467,37.4778025,C41,126.5145048,37.5127824,"[37.4778025, 37.5127824]","[126.5145048, 126.6232467]",161
F12,126.6232467,37.4778025,C42,126.5145048,37.5137824,"[37.4778025, 37.5137824]","[126.5145048, 126.6232467]",168
F12,126.6232467,37.4778025,C43,126.5145048,37.5147824,"[37.4778025, 37.5147824]","[126.5145048, 126.6232467]",170
F12,126.6232467,37.4778025,C44,126.5165048,37.5107824,"[37.4778025, 37.5107824]","[126.5165048, 126.6232467]",150
F12,126.6232467,37.4778025,C45,126.5215048,37.5087824,"[37.4778025, 37.5087824]","[126.5215048, 126.6232467]",142
F12,126.6232467,37.4778025,C46,126.5255048,37.5097824,"[37.4778025, 37.5097824]","[126.5255048, 126.6232467]",142
F12,126.6232467,37.4778025,C47,126.5295048,37.5077824,"[37.4778025, 37.5077824]","[126.5295048, 126.6232467]",136
F12,126.6232467,37.4778025,C48,126.5315048,37.4887824,"[37.4778025, 37.4887824]","[126.5315048, 126.6232467]",74
F12,126.6232467,37.4778025,C49,126.5325048,37.5067824,"[37.4778025, 37.5067824]","[126.5325048, 126.6232467]",125
F12,126.6232467,37.4778025,C50,126.5325048,37.5087824,"[37.4778025, 37.5087824]","[126.5325048, 126.6232467]",127
F12,126.6232467,37.4778025,C51,126.5335048,37.5047824,"[37.4778025, 37.5047824]","[126.5335048, 126.6232467]",124
F12,126.6232467,37.4778025,C52,126.5335048,37.5057824,"[37.4778025, 37.5057824]","[126.5335048, 126.6232467]",124
F12,126.6232467,37.4778025,C53,126.5345048,37.5047824,"[37.4778025, 37.5047824]","[126.5345048, 126.6232467]",124
F12,126.6232467,37.4778025,C54,126.5355048,37.48778239999999,"[37.4778025, 37.48778239999999]","[126.5355048, 126.6232467]",68
F12,126.6232467,37.4778025,C55,126.5365048,37.4957824,"[37.4778025, 37.4957824]","[126.5365048, 126.6232467]",92
F12,126.6232467,37.4778025,C56,126.5375048,37.49078239999999,"[37.4778025, 37.49078239999999]","[126.5375048, 126.6232467]",78
F12,126.6232467,37.4778025,C57,126.5375048,37.4957824,"[37.4778025, 37.4957824]","[126.5375048, 126.6232467]",91
F12,126.6232467,37.4778025,C58,126.5385048,37.4957824,"[37.4778025, 37.4957824]","[126.5385048, 126.6232467]",90
F12,126.6232467,37.4778025,C59,126.5395048,37.49378239999999,"[37.4778025, 37.49378239999999]","[126.5395048, 126.6232467]",82
F12,126.6232467,37.4778025,C60,126.5395048,37.4957824,"[37.4778025, 37.4957824]","[126.5395048, 126.6232467]",89
F12,126.6232467,37.4778025,C61,126.5395048,37.5147824,"[37.4778025, 37.5147824]","[126.5395048, 126.6232467]",118
F12,126.6232467,37.4778025,C62,126.5415048,37.5097824,"[37.4778025, 37.5097824]","[126.5415048, 126.6232467]",109
F12,126.6232467,37.4778025,C63,126.5435048,37.4947824,"[37.4778025, 37.4947824]","[126.5435048, 126.6232467]",83
F12,126.6232467,37.4778025,C64,126.5445048,37.4927824,"[37.4778025, 37.4927824]","[126.5445048, 126.6232467]",80
F12,126.6232467,37.4778025,C65,126.5445048,37.49378239999999,"[37.4778025, 37.49378239999999]","[126.5445048, 126.6232467]",82
F12,126.6232467,37.4778025,C66,126.5465048,37.4957824,"[37.4778025, 37.4957824]","[126.5465048, 126.6232467]",84
F12,126.6232467,37.4778025,C67,126.5475048,37.4977824,"[37.4778025, 37.4977824]","[126.5475048, 126.6232467]",86
F12,126.6232467,37.4778025,C68,126.5485048,37.4867824,"[37.4778025, 37.4867824]","[126.5485048, 126.6232467]",65
F12,126.6232467,37.4778025,C69,126.5485048,37.49078239999999,"[37.4778025, 37.49078239999999]","[126.5485048, 126.6232467]",78
F12,126.6232467,37.4778025,C70,126.5485048,37.4947824,"[37.4778025, 37.4947824]","[126.5485048, 126.6232467]",83
F12,126.6232467,37.4778025,C71,126.5485048,37.4987824,"[37.4778025, 37.4987824]","[126.5485048, 126.6232467]",91
F12,126.6232467,37.4778025,C72,126.5495048,37.4957824,"[37.4778025, 37.4957824]","[126.5495048, 126.6232467]",84
F12,126.6232467,37.4778025,C73,126.5495048,37.4967824,"[37.4778025, 37.4967824]","[126.5495048, 126.6232467]",84
F12,126.6232467,37.4778025,C74,126.5505048,37.4967824,"[37.4778025, 37.4967824]","[126.5505048, 126.6232467]",84
F12,126.6232467,37.4778025,C75,126.5515048,37.48478239999999,"[37.4778025, 37.48478239999999]","[126.5515048, 126.6232467]",56
F12,126.6232467,37.4778025,C76,126.5515048,37.4927824,"[37.4778025, 37.4927824]","[126.5515048, 126.6232467]",79
F12,126.6232467,37.4778025,C77,126.5535048,37.48478239999999,"[37.4778025, 37.48478239999999]","[126.5535048, 126.6232467]",56
F12,126.6232467,37.4778025,C78,126.5545048,37.4867824,"[37.4778025, 37.4867824]","[126.5545048, 126.6232467]",65
F12,126.6232467,37.4778025,C79,126.5545048,37.49078239999999,"[37.4778025, 37.49078239999999]","[126.5545048, 126.6232467]",76
F12,126.6232467,37.4778025,C80,126.5555048,37.5007824,"[37.4778025, 37.5007824]","[126.5555048, 126.6232467]",84
F12,126.6232467,37.4778025,C81,126.5555048,37.5037824,"[37.4778025, 37.5037824]","[126.5555048, 126.6232467]",84
F12,126.6232467,37.4778025,C82,126.5565048,37.4857824,"[37.4778025, 37.4857824]","[126.5565048, 126.6232467]",61
F12,126.6232467,37.4778025,C83,126.5565048,37.4927824,"[37.4778025, 37.4927824]","[126.5565048, 126.6232467]",78
F12,126.6232467,37.4778025,C84,126.5585048,37.49078239999999,"[37.4778025, 37.49078239999999]","[126.5585048, 126.6232467]",76
F12,126.6232467,37.4778025,C85,126.5595048,37.48478239999999,"[37.4778025, 37.48478239999999]","[126.5595048, 126.6232467]",56
F12,126.6232467,37.4778025,C86,126.5605048,37.4927824,"[37.4778025, 37.4927824]","[126.5605048, 126.6232467]",74
F12,126.6232467,37.4778025,C87,126.5635048,37.4917824,"[37.4778025, 37.4917824]","[126.5635048, 126.6232467]",70
F12,126.6232467,37.4778025,C88,126.5635048,37.5007824,"[37.4778025, 37.5007824]","[126.5635048, 126.6232467]",74
F12,126.6232467,37.4778025,C89,126.5655048,37.4897824,"[37.4778025, 37.4897824]","[126.5655048, 126.6232467]",65
F12,126.6232467,37.4778025,C90,126.5675048,37.4927824,"[37.4778025, 37.4927824]","[126.5675048, 126.6232467]",67
F12,126.6232467,37.4778025,C91,126.5675048,37.4947824,"[37.4778025, 37.4947824]","[126.5675048, 126.6232467]",69
F12,126.6232467,37.4778025,C92,126.5685048,37.5017824,"[37.4778025, 37.5017824]","[126.5685048, 126.6232467]",68
F12,126.6232467,37.4778025,C93,126.5705048,37.4947824,"[37.4778025, 37.4947824]","[126.5705048, 126.6232467]",68
F12,126.6232467,37.4778025,C94,126.5975048,37.4727824,"[37.4727824, 37.4778025]","[126.5975048, 126.6232467]",54
F12,126.6232467,37.4778025,C95,126.5985048,37.4737824,"[37.4737824, 37.4778025]","[126.5985048, 126.6232467]",50
F12,126.6232467,37.4778025,C96,126.5985048,37.4757824,"[37.4757824, 37.4778025]","[126.5985048, 126.6232467]",27
F12,126.6232467,37.4778025,C97,126.5995048,37.4737824,"[37.4737824, 37.4778025]","[126.5995048, 126.6232467]",47
F12,126.6232467,37.4778025,C98,126.5995048,37.4767824,"[37.4767824, 37.4778025]","[126.5995048, 126.6232467]",15
F12,126.6232467,37.4778025,C99,126.6015048,37.4767824,"[37.4767824, 37.4778025]","[126.6015048, 126.6232467]",15
F12,126.6232467,37.4778025,C100,126.6025048,37.4517824,"[37.4517824, 37.4778025]","[126.6025048, 126.6232467]",69
F12,126.6232467,37.4778025,C101,126.6035048,37.4517824,"[37.4517824, 37.4778025]","[126.6035048, 126.6232467]",68
F12,126.6232467,37.4778025,C102,126.6065048,37.4517824,"[37.4517824, 37.4778025]","[126.6065048, 126.6232467]",52
F12,126.6232467,37.4778025,C103,126.6155048,37.4767824,"[37.4767824, 37.4778025]","[126.6155048, 126.6232467]",13
F12,126.6232467,37.4778025,C104,126.6175048,37.4767824,"[37.4767824, 37.4778025]","[126.6175048, 126.6232467]",12
F12,126.6232467,37.4778025,C105,126.6175048,37.4777824,"[37.4777824, 37.4778025]","[126.6175048, 126.6232467]",0
F12,126.6232467,37.4778025,C106,126.6175048,37.4827824,"[37.4778025, 37.4827824]","[126.6175048, 126.6232467]",39
F12,126.6232467,37.4778025,C107,126.6185048,37.4757824,"[37.4757824, 37.4778025]","[126.6185048, 126.6232467]",16
F12,126.6232467,37.4778025,C108,126.6185048,37.4767824,"[37.4767824, 37.4778025]","[126.6185048, 126.6232467]",10
F12,126.6232467,37.4778025,C109,126.6185048,37.4777824,"[37.4777824, 37.4778025]","[126.6185048, 126.6232467]",0
F12,126.6232467,37.4778025,C110,126.6195048,37.4757824,"[37.4757824, 37.4778025]","[126.6195048, 126.6232467]",12
F12,126.6232467,37.4778025,C111,126.6195048,37.4767824,"[37.4767824, 37.4778025]","[126.6195048, 126.6232467]",7
F12,126.6232467,37.4778025,C112,126.6195048,37.4777824,"[37.4777824, 37.4778025]","[126.6195048, 126.6232467]",0
F12,126.6232467,37.4778025,C113,126.6195048,37.47878239999999,"[37.4778025, 37.47878239999999]","[126.6195048, 126.6232467]",4
F12,126.6232467,37.4778025,C114,126.6195048,37.4797824,"[37.4778025, 37.4797824]","[126.6195048, 126.6232467]",10
F12,126.6232467,37.4778025,C115,126.6195048,37.4827824,"[37.4778025, 37.4827824]","[126.6195048, 126.6232467]",26
F12,126.6232467,37.4778025,C116,126.6205048,37.4487824,"[37.4487824, 37.4778025]","[126.6205048, 126.6232467]",22
F12,126.6232467,37.4778025,C117,126.6205048,37.4737824,"[37.4737824, 37.4778025]","[126.6205048, 126.6232467]",15
F12,126.6232467,37.4778025,C118,126.6205048,37.4767824,"[37.4767824, 37.4778025]","[126.6205048, 126.6232467]",5
F12,126.6232467,37.4778025,C119,126.6205048,37.4777824,"[37.4777824, 37.4778025]","[126.6205048, 126.6232467]",0
F12,126.6232467,37.4778025,C120,126.6205048,37.47878239999999,"[37.4778025, 37.47878239999999]","[126.6205048, 126.6232467]",3
F12,126.6232467,37.4778025,C121,126.6205048,37.4807824,"[37.4778025, 37.4807824]","[126.6205048, 126.6232467]",10
F12,126.6232467,37.4778025,C122,126.6205048,37.48178239999999,"[37.4778025, 37.48178239999999]","[126.6205048, 126.6232467]",16
F12,126.6232467,37.4778025,C123,126.6205048,37.4827824,"[37.4778025, 37.4827824]","[126.6205048, 126.6232467]",19
F12,126.6232467,37.4778025,C124,126.6215048,37.4767824,"[37.4767824, 37.4778025]","[126.6215048, 126.6232467]",2
F12,126.6232467,37.4778025,C125,126.6215048,37.4777824,"[37.4777824, 37.4778025]","[126.6215048, 126.6232467]",0
F12,126.6232467,37.4778025,C126,126.6215048,37.47878239999999,"[37.4778025, 37.47878239999999]","[126.6215048, 126.6232467]",1
F12,126.6232467,37.4778025,C127,126.6215048,37.4807824,"[37.4778025, 37.4807824]","[126.6215048, 126.6232467]",7
F12,126.6232467,37.4778025,C128,126.6215048,37.4857824,"[37.4778025, 37.4857824]","[126.6215048, 126.6232467]",13
F12,126.6232467,37.4778025,C129,126.6225048,37.4727824,"[37.4727824, 37.4778025]","[126.6225048, 126.6232467]",0
F12,126.6232467,37.4778025,C130,126.6225048,37.4797824,"[37.4778025, 37.4797824]","[126.6225048, 126.6232467]",4
F12,126.6232467,37.4778025,C131,126.6225048,37.4807824,"[37.4778025, 37.4807824]","[126.6225048, 126.6232467]",4
F12,126.6232467,37.4778025,C132,126.6225048,37.48178239999999,"[37.4778025, 37.48178239999999]","[126.6225048, 126.6232467]",6
F12,126.6232467,37.4778025,C133,126.6225048,37.4857824,"[37.4778025, 37.4857824]","[126.6225048, 126.6232467]",6
F12,126.6232467,37.4778025,C134,126.6225048,37.4867824,"[37.4778025, 37.4867824]","[126.6225048, 126.6232467]",8
F12,126.6232467,37.4778025,C135,126.6235048,37.4797824,"[37.4778025, 37.4797824]","[126.6232467, 126.6235048]",1
F12,126.6232467,37.4778025,C136,126.6235048,37.4807824,"[37.4778025, 37.4807824]","[126.6232467, 126.6235048]",2
F12,126.6232467,37.4778025,C137,126.6235048,37.48178239999999,"[37.4778025, 37.48178239999999]","[126.6232467, 126.6235048]",2
F12,126.6232467,37.4778025,C138,126.6245048,37.4467824,"[37.4467824, 37.4778025]","[126.6232467, 126.6245048]",10
F12,126.6232467,37.4778025,C139,126.6245048,37.4727824,"[37.4727824, 37.4778025]","[126.6232467, 126.6245048]",3
F12,126.6232467,37.4778025,C140,126.6245048,37.4797824,"[37.4778025, 37.4797824]","[126.6232467, 126.6245048]",3
F12,126.6232467,37.4778025,C141,126.6245048,37.4807824,"[37.4778025, 37.4807824]","[126.6232467, 126.6245048]",6
F12,126.6232467,37.4778025,C142,126.6245048,37.48178239999999,"[37.4778025, 37.48178239999999]","[126.6232467, 126.6245048]",9
F12,126.6232467,37.4778025,C143,126.6245048,37.48478239999999,"[37.4778025, 37.48478239999999]","[126.6232467, 126.6245048]",11
F12,126.6232467,37.4778025,C144,126.6255048,37.4727824,"[37.4727824, 37.4778025]","[126.6232467, 126.6255048]",12
F12,126.6232467,37.4778025,C145,126.6255048,37.4747824,"[37.4747824, 37.4778025]","[126.6232467, 126.6255048]",3
F12,126.6232467,37.4778025,C146,126.6255048,37.4757824,"[37.4757824, 37.4778025]","[126.6232467, 126.6255048]",2
F12,126.6232467,37.4778025,C147,126.6255048,37.4767824,"[37.4767824, 37.4778025]","[126.6232467, 126.6255048]",0
F12,126.6232467,37.4778025,C148,126.6255048,37.4797824,"[37.4778025, 37.4797824]","[126.6232467, 126.6255048]",4
F12,126.6232467,37.4778025,C149,126.6255048,37.4807824,"[37.4778025, 37.4807824]","[126.6232467, 126.6255048]",10
F12,126.6232467,37.4778025,C150,126.6255048,37.4827824,"[37.4778025, 37.4827824]","[126.6232467, 126.6255048]",13
F12,126.6232467,37.4778025,C151,126.6255048,37.4837824,"[37.4778025, 37.4837824]","[126.6232467, 126.6255048]",14
F12,126.6232467,37.4778025,C152,126.6255048,37.48478239999999,"[37.4778025, 37.48478239999999]","[126.6232467, 126.6255048]",16
F12,126.6232467,37.4778025,C153,126.6265048,37.4727824,"[37.4727824, 37.4778025]","[126.6232467, 126.6265048]",16
F12,126.6232467,37.4778025,C154,126.6265048,37.4757824,"[37.4757824, 37.4778025]","[126.6232467, 126.6265048]",3
F12,126.6232467,37.4778025,C155,126.6265048,37.47878239999999,"[37.4778025, 37.47878239999999]","[126.6232467, 126.6265048]",3
F12,126.6232467,37.4778025,C156,126.6265048,37.4797824,"[37.4778025, 37.4797824]","[126.6232467, 126.6265048]",7
F12,126.6232467,37.4778025,C157,126.6265048,37.4807824,"[37.4778025, 37.4807824]","[126.6232467, 126.6265048]",13
F12,126.6232467,37.4778025,C158,126.6265048,37.4827824,"[37.4778025, 37.4827824]","[126.6232467, 126.6265048]",16
F12,126.6232467,37.4778025,C159,126.6265048,37.4837824,"[37.4778025, 37.4837824]","[126.6232467, 126.6265048]",21
F12,126.6232467,37.4778025,C160,126.6265048,37.48478239999999,"[37.4778025, 37.48478239999999]","[126.6232467, 126.6265048]",30
F12,126.6232467,37.4778025,C161,126.6275048,37.4687824,"[37.4687824, 37.4778025]","[126.6232467, 126.6275048]",48
F12,126.6232467,37.4778025,C162,126.6275048,37.4727824,"[37.4727824, 37.4778025]","[126.6232467, 126.6275048]",23
F12,126.6232467,37.4778025,C163,126.6275048,37.4737824,"[37.4737824, 37.4778025]","[126.6232467, 126.6275048]",18
F12,126.6232467,37.4778025,C164,126.6275048,37.4747824,"[37.4747824, 37.4778025]","[126.6232467, 126.6275048]",10
F12,126.6232467,37.4778025,C165,126.6275048,37.4757824,"[37.4757824, 37.4778025]","[126.6232467, 126.6275048]",6
F12,126.6232467,37.4778025,C166,126.6275048,37.4767824,"[37.4767824, 37.4778025]","[126.6232467, 126.6275048]",1
F12,126.6232467,37.4778025,C167,126.6275048,37.47878239999999,"[37.4778025, 37.47878239999999]","[126.6232467, 126.6275048]",5
F12,126.6232467,37.4778025,C168,126.6275048,37.4797824,"[37.4778025, 37.4797824]","[126.6232467, 126.6275048]",13
F12,126.6232467,37.4778025,C169,126.6275048,37.4807824,"[37.4778025, 37.4807824]","[126.6232467, 126.6275048]",21
F12,126.6232467,37.4778025,C170,126.6275048,37.4837824,"[37.4778025, 37.4837824]","[126.6232467, 126.6275048]",38
F12,126.6232467,37.4778025,C171,126.6285048,37.4667824,"[37.4667824, 37.4778025]","[126.6232467, 126.6285048]",72
F12,126.6232467,37.4778025,C172,126.6285048,37.4677824,"[37.4677824, 37.4778025]","[126.6232467, 126.6285048]",70
F12,126.6232467,37.4778025,C173,126.6285048,37.4757824,"[37.4757824, 37.4778025]","[126.6232467, 126.6285048]",12
F12,126.6232467,37.4778025,C174,126.6285048,37.4777824,"[37.4777824, 37.4778025]","[126.6232467, 126.6285048]",0
F12,126.6232467,37.4778025,C175,126.6285048,37.47878239999999,"[37.4778025, 37.47878239999999]","[126.6232467, 126.6285048]",7
