수요지 id,학교 id,distance,weight
C4,F16,13.228557412773528,1.4952499908370491
C4,F17,14.892325136054895,1.7501025407535142
C4,F18,13.334260038846102,1.320339834636935
C4,F19,11.973544664174446,1.141335077061418
C4,F20,14.12084208485725,1.5955972087276182
C4,F21,14.05848106209682,1.5138809040318726
C4,F22,12.411745240411026,1.2634629534995272
C4,F23,11.730217204683898,1.1639482695372225
C4,F24,13.218817852125914,1.2863432821783949
C4,F25,10.589182891902007,1.1132345872104255
C4,F26,15.23734429813107,1.810495025199153
C4,F27,12.87910939478523,1.3295161630483803
C4,F28,12.980309747766901,1.2822885645968836
C4,F29,3.7307581318641976,1.4379107732473582
C4,F30,14.900143426000781,1.5735057221434365
C4,F31,14.717752814377176,1.4208667092799072
C4,F32,10.926885910460026,1.1298347630475651
C4,F33,6.619849450529102,1.4299561978609026
C4,F34,7.026188827276456,1.4251992487766825
C4,F35,6.5740120957652985,1.096973106781649
C4,F36,4.225108465849298,1.0931366333965227
C4,F37,5.089342874616954,1.510190033788094
C4,F38,3.8536910511873756,1.4395837487322092
C4,F39,9.366465702459529,1.4804764548802505
C4,F40,3.5054053336292283,1.092660615871262
C4,F41,4.233670507511449,1.0948573336222005
C4,F42,6.1474375434542186,1.424329896447291
C4,F43,9.88174988855673,1.2893168084812394
C4,F44,2.0169593404527206,1.1004745622526027
C4,F45,0.483649603830698,1.823400688386697
C4,F46,1.8386220977545797,1.5836606782954343
C4,F47,0.7267366585456502,1.5007030857553938
C4,F48,5.424575215636761,1.0941644930048142
C4,F49,4.456872425889966,1.4354583874828997
C4,F50,2.661776233601462,1.4463804262701425
C5,F1,6.31774637691871,1.0921417733543124
C5,F2,7.520072861688026,1.4946158904351217
C5,F3,1.695063754383757,1.1060386333091883
C5,F4,12.897878694101164,1.4719020824785158
C5,F5,6.596276768802328,1.091607479765777
C5,F6,13.997247584106702,1.5831689614033144
C5,F7,8.70583020546496,1.4761886334361252
C5,F8,14.16540680266712,1.3394351101460285
C5,F9,12.482962291171729,1.2815510388962703
C5,F10,14.907742936369521,1.4663961678459856
C5,F11,10.443711962909527,1.1066536646204146
C5,F12,12.528167538901636,1.2989799508328155
C5,F13,15.141975273454866,1.7401400533872657
C5,F14,13.569037827600633,1.5254179251301985
C5,F15,11.007763833071532,1.1125052049270565
C5,F16,13.191449877083862,1.495168303562445
C5,F17,14.88976957138643,1.750082059709528
C5,F18,13.280955871950447,1.320239944578944
C5,F19,11.93990473334162,1.1409063616839152
C5,F20,14.087694177541206,1.595569521090277
C5,F21,14.01676678209986,1.5138438186741334
C5,F22,12.351019803564398,1.2628369151495868
C5,F23,11.737672024571133,1.163703861887889
C5,F24,13.155049063047988,1.2860010289739394
C5,F25,10.550530563874462,1.112660723914735
C5,F26,15.208001794596754,1.810477966597306
C5,F27,13.118278877866146,1.2549571158892665
C5,F28,12.986497167232029,1.282118255962033
C5,F29,3.53801452273136,1.4445262392185614
C5,F30,14.85280586454763,1.5734773802518915
C5,F31,14.664888749659681,1.4208227983803685
C5,F32,10.902647145309391,1.129577405920396
C5,F33,6.509834592614196,1.438114059576925
C5,F34,6.90782937402975,1.4297127065860067
C5,F35,6.515238835846006,1.0954736105651965
C5,F36,4.260607972031136,1.0922737395537583
C5,F37,4.994549429383933,2.0994333672461343
C5,F38,3.692108051262598,1.449279363433486
C5,F39,9.276049328230032,2.0124787204535957
C5,F40,3.5917167702702435,1.0917980977844453
C5,F41,4.225708338892466,1.0936976324392453
C5,F42,6.010184307642929,1.4280801760697983
C5,F43,10.053360806283422,1.2491815750232371
C5,F44,2.0605762142432904,1.0987574280440433
C5,F45,0.39601193065214735,1.823400688386697
C5,F46,1.7407971083255775,2.0994333672461343
C5,F47,0.5021096037229429,1.5489195099344142
C5,F48,5.402070776952795,1.0934348965449927
C5,F49,4.299254049124417,1.4425449737508618
C5,F50,2.43330757112921,1.4591493824559953
C6,F1,6.439765578149498,1.0915095448259953
C6,F2,7.52812398787516,1.4402233347747448
C6,F3,1.8929222212722077,1.1010534431553314
C6,F4,12.903459471648722,1.4367339504738783
C6,F5,6.775618563935408,1.090666044887473
C6,F6,14.069988770061745,1.5857448558588836
C6,F7,8.7138468568452,1.4375168203949202
C6,F8,14.204674856068477,1.342546910212489
C6,F9,12.530446642834873,1.2843292242583157
C6,F10,14.93470952390586,1.4697025989422876
C6,F11,10.47251869349151,1.1082737423983346
C6,F12,12.569348394314382,1.3017726191726149
C6,F13,15.221676060467157,1.7427255111036613
C6,F14,13.639373878491037,1.5280259061432673
C6,F15,11.09941333528958,1.1145724958255314
C6,F16,13.244110205622471,1.4977711122033959
C6,F17,14.972656945302345,1.7526784683306749
C6,F18,13.318578776032847,1.323308574956917
C6,F19,11.996108519786048,1.1430928096924684
C6,F20,14.143725768674916,1.598106593673223
C6,F21,14.064982520078361,1.5165434162162732
C6,F22,12.38189886148945,1.2651764911883114
C6,F23,11.829897366739162,1.1660360802753411
C6,F24,13.182774599014158,1.288696347129698
C6,F25,10.602702175480367,1.11468916466944
C6,F26,15.267223303662146,1.8132300145891758
C6,F27,13.323119222255695,1.133498558094787
C6,F28,13.077287643180629,1.284703484987939
C6,F29,3.429124193634607,1.4625991629206956
C6,F30,14.895617155092218,1.5766488768374518
C6,F31,14.702574082208008,1.424099273960594
C6,F32,10.967692021928075,1.1319183392146548
C6,F33,6.494979749160822,1.4847398469745838
C6,F34,6.883671619243353,1.4433181166114823
C6,F35,6.551555157593972,1.0968677467328314
C6,F36,4.381765533620693,1.0913104880896107
C6,F37,4.997755908235398,1.4831602725426245
C6,F38,3.623976261434398,1.4817943566692882
C6,F39,9.279164668681876,1.4528330941005125
C6,F40,3.751148474965965,1.0908160696013744
C6,F41,4.3116561977826064,1.0924257454358308
C6,F42,5.966229861628237,1.4358933709507014
C6,F43,10.148196915420888,1.161010268193811
C6,F44,2.196989832818533,1.0962795211703296
C6,F45,0.5037093779939302,1.5489195099344142
C6,F46,1.7589816557338935,1.4904823539852068
C6,F47,0.38282365776837296,1.823400688386697
C6,F48,5.473066070493909,1.092634034435269
C6,F49,4.234386086499415,1.4627218564542597
C6,F50,2.2667122006293168,1.5777896365882615
C7,F1,6.502768974614988,1.0912948794907853
C7,F2,7.534608228740184,1.4349158368351023
C7,F3,1.9937914065659004,1.1006763555514336
C7,F4,12.907685888079255,1.4325464312306424
C7,F5,6.866234026813312,1.09049690897132
C7,F6,14.107533409517963,1.5857316483564765
C7,F7,8.719979569683217,1.4330883691330578
C7,F8,14.225572030086017,1.3425280844479115
C7,F9,12.555598699849027,1.2842530585891754
C7,F10,14.949415238899546,1.4696283026423447
C7,F11,10.488660772403852,1.1079901063479327
C7,F12,12.591361345537601,1.3016683554437503
C7,F13,15.262585574458868,1.742718876829481
C7,F14,13.675762457605941,1.5280040733995501
C7,F15,11.146619450905462,1.1144032755043731
C7,F16,13.271759516473395,1.497739724235553
C7,F17,15.0151642659922,1.7526708071839394
C7,F18,13.338740921336539,1.3232711429228932
C7,F19,12.025654235898328,1.1429475344829907
C7,F20,14.17296712715959,1.598096428936376
C7,F21,14.090344825488847,1.5165295155249519
C7,F22,12.398805463417052,1.2649750872089265
C7,F23,11.877303068596142,1.1659475045845986
C7,F24,13.198020842162306,1.2885761258799613
C7,F25,10.63043674767011,1.1145053173693047
C7,F26,15.297960474619506,1.8132238087322299
C7,F27,13.42574881650848,1.133498558094787
C7,F28,13.123860587056196,1.2846384425406756
C7,F29,3.3788546363900203,1.4678978658607147
C7,F30,14.918219984029108,1.5766382064346307
C7,F31,14.722640347968072,1.4240825246402056
C7,F32,11.001756130094028,1.1318260796613078
C7,F33,6.490397724618407,1.5663175469286594
C7,F34,6.874259380677676,1.4541982989328885
C7,F35,6.572460486980318,1.0964622744171004
C7,F36,4.445279133294925,1.0911369124958072
C7,F37,5.003066769863158,1.466127751133363
C7,F38,3.594588699073369,1.4929213200039797
C7,F39,9.282720116529216,1.4428710175704422
C7,F40,3.8332167400340835,1.0906425726460374
C7,F41,4.358251507145714,1.0922040704262224
C7,F42,5.947250067165532,1.4405402517839858
C7,F43,10.197103123450626,1.161010268193811
C7,F44,2.27029783402622,1.095975987623838
C7,F45,0.58246451969113,1.5276855348616485
C7,F46,1.7784629166352137,1.477141375722034
C7,F47,0.3617552175712914,2.0994333672461343
C7,F48,5.511586605092178,1.0924253052044974
C7,F49,4.205988413550153,1.4687319767388378
C7,F50,2.1871388541344046,1.5997200306705863
C8,F1,6.304514210920102,1.09204142802248
C8,F2,7.435118050972399,1.4434748869409122
C8,F3,1.7548167464866316,1.103369786004111
C8,F4,12.81199984615567,1.4383212924439484
C8,F5,6.633844800840678,1.0915630252048356
C8,F6,13.949889316794495,1.5831366989638342
C8,F7,8.620969278991867,1.439450282276274
C8,F8,14.097795183955258,1.3393943711256586
C8,F9,12.42006332341764,1.281430701634701
C8,F10,14.833254605693343,1.4662781763926642
C8,F11,10.37006545663975,1.1061955588361676
C8,F12,12.461600479446625,1.2988194530636363
C8,F13,15.099145944907965,1.740122561899388
C8,F14,13.520136210738025,1.52537066485443
C8,F15,10.972806761163948,1.1122477706082152
C8,F16,13.131646052283582,1.4951078710931032
C8,F17,14.849031707793877,1.7500626215143265
C8,F18,13.212377663220131,1.32016660022468
C8,F19,11.882189782765106,1.140692310216127
C8,F20,14.029945344582636,1.5955433355861177
C8,F21,13.954348400443047,1.5138111944920567
C8,F22,12.278611533398982,1.2625236347311526
C8,F23,11.703133356247067,1.163565173635049
C8,F24,13.080924361374699,1.2858095785421864
C8,F25,10.490328392802658,1.1123811780590027
C8,F26,15.15222123849301,1.8104607364885366
C8,F27,13.255225077416736,1.1374316255358619
C8,F28,12.951015947820402,1.282019468790707
C8,F29,3.405583364405164,1.4574874269583655
C8,F30,14.787252952439093,1.5734517921956885
C8,F31,14.596387819515144,1.4207864976865043
C8,F32,10.85032315395492,1.129431719767399
C8,F33,6.413442048609649,1.4581071304899242
C8,F34,6.807175061346037,1.439646612587725
C8,F35,6.4454583449066885,1.094984452477347
C8,F36,4.24648326184135,1.092232447348245
C8,F37,4.906706431385421,1.5007030857553938
C8,F38,3.5726399150047996,1.4717055770431182
C8,F39,9.188731195644136,1.4611986505332835
C8,F40,3.609679749566068,1.0917392077672088
C8,F41,4.186229600935642,1.0936291486795962
C8,F42,5.900763136476678,1.4336302288038933
C8,F43,10.18014176153089,1.1645901045431704
C8,F44,2.0580472471998763,1.098026765147534
C8,F45,0.3652446575418216,1.58021414837492
C8,F46,1.6584706859993437,1.5123283502471603
C8,F47,0.3619109536857765,1.823400688386697
C8,F48,5.353021063300723,1.0933090161662788
C8,F49,4.181193713737098,1.4569409047043316
C8,F50,2.2914062660182095,1.5237012973229054
C9,F1,6.3669150257571605,1.0918920890282047
C9,F2,7.4400228402657325,1.4412684355618741
C9,F3,1.8565302730418225,1.1026357454429732
C9,F4,12.815292836428702,1.4375168203949202
C9,F5,6.724532715444685,1.091332793818787
C9,F6,13.986873471009956,1.5857561166940959
C9,F7,8.625735899764903,1.4383551174656337
C9,F8,14.11797595835354,1.3425644776014916
C9,F9,12.444446101225257,1.2844154971773771
C9,F10,14.847229233986615,1.4697859201189878
C9,F11,10.385177436184167,1.108632539584072
C9,F12,12.482814122654005,1.3018937889458975
C9,F13,15.139570977489038,1.7427307321908487
C9,F14,13.55593390168914,1.5280462968808801
C9,F15,11.019434291039252,1.1147793472576526
C9,F16,13.158593207793553,1.4978025907495127
C9,F17,14.891062709821249,1.7526847025172814
C9,F18,13.231768383028207,1.3233462754969616
C9,F19,11.910981188364065,1.1432695278768275
C9,F20,14.05854503561298,1.598114866622677
C9,F21,13.979028112917028,1.51655561557729
C9,F22,12.29465570589714,1.265422013575592
C9,F23,11.749999295822581,1.1661381350266855
C9,F24,13.095346209444612,1.2888359195481507
C9,F25,10.517184860727204,1.1149155908543296
C9,F26,15.182378000454454,1.8132346767545948
C9,F27,13.357450222700221,1.1176426678897347
C9,F28,12.997091139392504,1.2847775172596083
C9,F29,3.3512747453288316,1.4625991629206956
C9,F30,14.809187443471181,1.5766580219039084
C9,F31,14.615755096875136,1.424114795267228
C9,F32,10.883619719528475,1.1320248054115671
C9,F33,6.406873356124629,1.4847398469745838
C9,F34,6.795838937518647,1.4433181166114823
C9,F35,6.464795561604421,1.097389500826978
C9,F36,4.309122568123096,1.0919958309515831
C9,F37,4.909599175842115,1.4831602725426245
C9,F38,3.5393360159335017,1.4817943566692882
C9,F39,9.190977641488114,1.4528330941005125
C9,F40,3.6915445151070245,1.0915011019685932
C9,F41,4.231285369381382,1.093315608243435
C9,F42,5.8794706683892235,1.4358933709507014
C9,F43,10.227685342757693,1.146696065643581
C9,F44,2.130333692414069,1.0975284446384705
C9,F45,0.4407012736310981,1.58021414837492
C9,F46,1.6717398967505777,1.4904823539852068
C9,F47,0.3009394446075434,1.823400688386697
C9,F48,5.390106923526764,1.0931188777954266
C9,F49,4.149454758612966,1.4627218564542597
C9,F50,2.207127044420196,1.5777896365882615
C10,F1,6.050264210463349,1.0933492157766003
C10,F2,7.342156245491721,1.667567044954664
C10,F3,1.415943641868275,1.111077200848794
C10,F4,12.719687463823885,2.0994333672461343
C10,F5,6.312512211522177,1.0933242707261663
C10,F6,13.759782906865565,1.5832150648941274
C10,F7,8.52704723407225,1.823400688386697
C10,F8,13.95520864616562,1.3395017146296728
C10,F9,12.266015992425201,1.2818521791121618
C10,F10,14.708486980715811,1.466683747258062
C10,F11,10.243993551899132,1.1082378225559484
C10,F12,12.31665358397163,1.2994115183216728
C10,F13,14.899261927473805,1.740162693244896
C10,F14,13.333452238145597,1.5254953047596944
C10,F15,10.757367860289879,1.1133078020732274
C10,F16,12.969993394951839,1.4952811707053244
C10,F17,14.644822784970957,1.750108200207742
C10,F18,13.07239772325931,1.3203781047795098
C10,F19,11.715801491797768,1.14156634059393
C10,F20,13.863294158493195,1.5956048117411792
C10,F21,13.79887617008753,1.5138923166712268
C10,F22,12.148765061411105,1.2638034430673117
C10,F23,11.486763175219682,1.1640674221808036
C10,F24,12.955478180905352,1.286512571741196
C10,F25,10.330157599989523,1.1135526069564528
C10,F26,14.980845411280479,1.8104992197546312
C10,F27,12.985357823432965,1.1547118973838062
C10,F28,12.736360672555469,1.2823697613779816
C10,F29,3.512110541023257,1.4407661440035413
C10,F30,14.639389622853699,1.5735141588709336
C10,F31,14.455991012545683,1.420881441827888
C10,F32,10.671704188010692,1.1299606068633261
C10,F33,6.357044662870311,1.4315123799259508
C10,F34,6.764806874721489,1.4261076626493807
C10,F35,6.3110675468374255,1.0979184602052987
C10,F36,3.994677015122836,1.0940471858751983
C10,F37,4.825046153880493,1.538739981022903
C10,F38,3.609975588206014,1.4436318248614695
C10,F39,9.101864489033906,1.4898666708622137
C10,F40,3.3101289029097702,1.0935707718405498
C10,F41,3.9829694661676944,1.0961248444206622
C10,F42,5.891320133635488,1.4253070288941916
C10,F43,10.12463241661593,1.1791276783117421
C10,F44,1.7896230269723468,1.102460041493974
C10,F45,0.2353525060909226,2.0994333672461343
C10,F46,1.5756194249080455,1.6121346942811974
C10,F47,0.6001407853882358,1.58021414837492
C10,F48,5.169359028796299,1.0947950575395968
C10,F49,4.210397270599091,1.4384999452518636
C10,F50,2.507047395441678,1.4515628971440016
C11,F1,6.358903434464105,1.0917584642986113
C11,F2,7.358566415221614,1.4363355275832745
C11,F3,1.9281793429401166,1.1026357454429732
C11,F4,12.731414263215697,1.4342700393364967
C11,F5,6.766197561117145,1.091332793818787
C11,F6,13.94181571654594,1.5857459206026414
C11,F7,8.543888766994854,1.4349158368351023
C11,F8,14.052453499191815,1.3425502366944297
C11,F9,12.383980666655349,1.2843592403859234
C11,F10,14.774640042943401,1.4697312120784136
C11,F11,10.314269040536102,1.108409839423497
C11,F12,12.41862577717299,1.3018163550778241
C11,F13,15.098891829021417,1.742725527378965
C11,F14,13.509395265607642,1.5280297809559096
C11,F15,10.987477282066497,1.1146507548830862
C11,F16,13.101124823974141,1.4977792142482016
C11,F17,14.852521111860987,1.752678741596152
C11,F18,13.165407235927415,1.3233182495158797
C11,F19,11.85587158303367,1.1431602697177108
C11,F20,14.00300155327875,1.5981069361719165
C11,F21,13.91878009965558,1.5165449631046604
C11,F22,12.224576938997371,1.2652683658849404
C11,F23,11.71827529101765,1.1660723477760235
C11,F24,13.023381884608996,1.2887459271902393
C11,F25,10.459903007767451,1.1147753365358812
C11,F26,15.128655745894434,1.8132297513986424
C11,F27,13.49437791761039,1.1150316607310935
C11,F28,12.964150537325756,1.2847298496298696
C11,F29,3.22126271583261,1.4678978658607147
C11,F30,14.74564921400768,1.576649813038832
C11,F31,14.549261183465495,1.424102129857746
C11,F32,10.834208668837146,1.1319560855133368
C11,F33,6.314062503497783,1.5663175469286594
C11,F34,6.6983595857650755,1.4541982989328885
C11,F35,6.399550528022473,1.097060915299999
C11,F36,4.302723398642595,1.0919958309515831
C11,F37,4.826951942205707,1.4703974857783577
C11,F38,3.4240381945475438,1.4929213200039797
C11,F39,9.106417916503265,1.4441000497976213
C11,F40,3.717782129487987,1.0915011019685932
C11,F41,4.199611365394061,1.093315608243435
C11,F42,5.773207631043533,1.4405402517839858
C11,F43,10.355468845386198,1.1442609890822169
C11,F44,2.14311492475467,1.0975284446384705
C11,F45,0.4856134170905014,1.58021414837492
C11,F46,1.6062063338253427,1.4831602725426245
C11,F47,0.18561682775203886,2.0994333672461343
C11,F48,5.3470346629110725,1.0930217420035253
C11,F49,4.035073521709546,1.4687319767388378
C11,F50,2.065428747029956,1.5997200306705863
C12,F1,6.424626830984303,1.0914908423000143
C12,F2,7.366880872897287,1.4320335908001502
C12,F3,2.033385670471777,1.1016764974724431
C12,F4,12.736670950690527,1.4306479658648832
C12,F5,6.858741801580134,1.0909366055850374
C12,F6,13.980591232351543,1.5857347883524637
C12,F7,8.551591736915944,1.4310863059173626
C12,F8,14.074457549022322,1.342532940806832
C12,F9,12.410428223843146,1.284275946425153
C12,F10,14.790343267337477,1.4696505393085373
C12,F11,10.331857530830394,1.1080774583798285
C12,F12,12.441901547227825,1.3017000888335832
C12,F13,15.140951948659573,1.7427203451259752
C12,F14,13.547047965704042,1.5280097084277287
C12,F15,11.036284772649925,1.1144555836054129
C12,F16,13.130019269732754,1.497748350424361
C12,F17,14.8962035072557,1.752672557910172
C12,F18,13.186743591454086,1.3232814042063978
C12,F19,11.886808405290344,1.1429926911333037
C12,F20,14.033419532526002,1.5980987439756362
C12,F21,13.945297286266262,1.516532911926051
C12,F22,12.242713134064923,1.265037007488992
C12,F23,11.767183652390747,1.1659743013690336
C12,F24,13.039765091622941,1.2886124337030385
C12,F25,10.489196333286358,1.1145622613823563
C12,F26,15.160491730415625,1.8132251213711337
C12,F27,13.596623284935156,1.1150316607310935
C12,F28,13.012080853408767,1.28465818931112
C12,F29,3.1715992742004655,1.484151240261423
C12,F30,14.769321072031051,1.5766407624212557
C12,F31,14.570389551980414,1.4240868276873664
C12,F32,10.869830942866402,1.1318539497890652
C12,F33,6.3113108649910465,1.7211446784983557
C12,F34,6.690537258015949,1.470299984176208
C12,F35,6.422878442181407,1.0965852115263188
C12,F36,4.370218684033852,1.0915883837678384
C12,F37,4.835010841926627,1.4540015697951616
C12,F38,3.396563878891859,1.536591517173445
C12,F39,9.111400282530111,1.4372033781349673
C12,F40,3.8038243848589213,1.0910938393788963
C12,F41,4.250348156609371,1.0927837369693298
C12,F42,5.755742079740588,1.4486299953870467
C12,F43,10.404587041898388,1.1442609890822169
C12,F44,2.223772841368582,1.0967760238386626
C12,F45,0.5882959959485741,1.5489195099344142
C12,F46,1.6350991096977037,1.4641569988368917
C12,F47,0.20855791973584994,1.823400688386697
C12,F48,5.388753745080232,1.092675702657417
C12,F49,4.0083511343759906,1.487794629020323
C12,F50,1.9840170441256142,1.7252336079612602
C13,F1,5.601820843727002,1.1221461872959462
C13,F2,7.3020786130637045,1.0925684202824282
C13,F3,0.7348454085090236,2.0994333672461343
C13,F4,12.656005350590515,1.1994004858314125
C13,F5,5.64984352710665,1.1456423832624167
C13,F6,13.453974876159174,1.4130258219561593
C13,F7,8.47642247770399,1.106186014950879
C13,F8,13.76766671309492,1.1639826553099237
C13,F9,12.054283983181623,1.1498433126538663
